1532,2008-10-18,2008-10-19,"2008 Vola Vola CIF (Campionati Italiani Freestyle)",2008-vola-vola-cif-campionati-italiani-freestyle
1533,2008-11-06,2008-11-09,"2008 33rd Annual AZ State Overall",2008-33rd-annual-az-state-overall
1534,2009-05-22,2009-05-25,"2009 The Jammers",2009-the-jammers
1535,2009-07-07,2009-07-12,"2009 WFDF",2009-wfdf
1536,2009-08-28,2009-08-30,"2009 Butch Cassidy Cup",2009-butch-cassidy-cup
1537,2009-06-06,2009-06-07,"2009 German Championships in Freestyle",2009-german-championships-in-freestyle
1538,2008-12-13,2008-12-14,"2008 JiK Jam 2nd",2008-jik-jam-2nd
1539,2009-02-14,2009-02-15,"2009 Freestyle Frisbeer Cup - Czech Open",2009-freestyle-frisbeer-cup-czech-open
1540,2009-02-13,2009-02-16,"2009 Puerto Rico Winter Jam",2009-puerto-rico-winter-jam
1541,1987-05-23,1987-05-25,"1987 Octad",1987-octad
1542,1983-04-24,1983-04-24,"1983 Philly Indoor Freestyle Classic",1983-philly-indoor-freestyle-classic
1543,2009-03-14,2009-03-15,"2009 Frisbee Freestyle Masters",2009-frisbee-freestyle-masters
1544,2009-01-17,2009-01-17,"2009 Berlin 4 Seasons Hat Tournament - Winter-Edit",2009-berlin-4-seasons-hat-tournament-winter-edit
1545,2009-06-27,2009-06-28,"2009 Italian Championship",2009-italian-championship
1546,2009-04-17,2009-04-19,"2009 Virginia States",2009-virginia-states
1547,2009-07-04,2009-07-05,"2009 ROTOTOM",2009-rototom
1548,2009-07-07,2009-07-12,"2009 WFDF World Overall",2009-wfdf-world-overall
1549,2009-08-28,2009-08-30,"2009 Santa Cruz Open Overall",2009-santa-cruz-open-overall
1550,2009-09-05,2009-09-06,"2009 Roma Open",2009-roma-open
1551,2009-11-14,2009-11-15,"2009 Arizona States Overall",2009-arizona-states-overall
1552,2009-11-27,2009-11-29,"2009 Mazapegul",2009-mazapegul
1553,2009-06-20,2009-06-21,"2009 AmsterJam",2009-amsterjam
1554,2009-02-07,2009-02-14,"2009 Ultimutation",2009-ultimutation
1555,2009-04-04,2009-04-04,"2009 Costa Brava Open",2009-costa-brava-open
1556,2009-04-09,2009-04-13,"2009 Paganello",2009-paganello
1557,2009-04-18,2009-04-19,"2009 Torneo del Cappello",2009-torneo-del-cappello
1558,2009-04-18,2009-04-19,"2009 Virginia States #2",2009-virginia-states-2
1559,2009-05-01,2009-05-03,"2009 Bibione",2009-bibione
1560,2009-09-26,2009-09-27,"2009 Lazzaroni",2009-lazzaroni
1561,2009-06-13,2009-06-14,"2009 Vagolino",2009-vagolino
1562,2009-03-29,2009-03-29,"2009 Jamitin",2009-jamitin
1563,2009-07-27,2009-08-03,"2009 Swedish Championships",2009-swedish-championships
1564,2009-04-04,2009-04-04,"2009 Wintershred",2009-wintershred
1565,2009-09-17,2009-09-21,"2009 FREESTYLE CONCERT CRUISE",2009-freestyle-concert-cruise
1566,2009-07-24,2009-07-25,"2009 EFC",2009-efc
1567,2009-10-17,2009-10-18,"2009 Hola Vola",2009-hola-vola
1568,2009-07-18,2009-07-19,"2009 JamAndGo",2009-jamandgo
1569,2009-10-08,2009-10-11,"2009 AZ States",2009-az-states
1570,2009-11-14,2009-11-14,"2009 Beachstylers OBO9",2009-beachstylers-obo9
1571,2010-04-30,2010-05-02,"2010 Bibione Bahia",2010-bibione-bahia
1572,2009-10-10,2009-10-10,"2009 123 four seasons hat tournament - edition autumn",2009-123-four-seasons-hat-tournament-edition-autumn
1573,2010-06-25,2010-06-27,"2010 German Freesytle  open",2010-german-freesytle-open
1574,2009-10-25,2009-10-25,"2009 RomaZhred & Frisbee Golf",2009-romazhred-frisbee-golf
1575,2010-08-05,2010-08-08,"2010 FPA World Championships",2010-fpa-world-championships
1576,2009-11-14,2009-11-15,"2009 J.I.K.",2009-j-i-k
1577,2010-02-12,2010-02-14,"2010 Czech open",2010-czech-open
1578,2010-07-10,2010-07-11,"2010 EFC",2010-efc
1579,2010-05-29,2010-05-30,"2010 The Jammers",2010-the-jammers
1580,2010-04-02,2010-04-05,"2010 Paganello - 20th edition, Amarcord",2010-paganello-20th-edition-amarcord
1581,2010-01-16,2010-01-16,"2010 In den Hallen",2010-in-den-hallen
1582,2010-06-19,2010-06-20,"2010 Italian Freestyle Championships",2010-italian-freestyle-championships
1583,2010-08-13,2010-08-15,"2010 Swiss Freestyle Frisbee Open in Bern",2010-swiss-freestyle-frisbee-open-in-bern
1584,2010-03-06,2010-03-07,"2010 MMX Power Tournament",2010-mmx-power-tournament
1585,2010-06-11,2010-06-13,"2010 the freestyle magazine baltic sun prayer session",2010-the-freestyle-magazine-baltic-sun-prayer-session
1586,2010-06-12,2010-06-13,"2010 Vagolino",2010-vagolino
1587,2010-07-03,2010-07-04,"2010 Vola Vola",2010-vola-vola
1588,2010-09-18,2010-09-20,"2010 Barona King of Thousands",2010-barona-king-of-thousands
1589,2010-02-12,2010-02-14,"2010 Puerto Rico Winter Jam",2010-puerto-rico-winter-jam
1590,2010-07-31,2010-08-01,"2010 Seaside Super Hein",2010-seaside-super-hein
1591,2010-04-16,2010-04-18,"2010 34th Annual Virginia State Frisbee Tournament",2010-34th-annual-virginia-state-frisbee-tournament
1592,2010-08-22,2010-08-22,"2010 AmsterJam",2010-amsterjam
1593,2010-08-27,2010-08-29,"2010 Fresstyle Frisbee meets DiscDogging",2010-fresstyle-frisbee-meets-discdogging
1594,2010-11-05,2010-11-07,"2010 Jik Jam",2010-jik-jam
1595,2010-11-27,2010-11-28,"2010 Mazapegul",2010-mazapegul
1596,2010-08-12,2010-08-12,"2010 Tampico Open",2010-tampico-open
1597,2010-09-04,2010-09-05,"2010 The Italian Open",2010-the-italian-open
1598,2010-09-04,2010-09-05,"2010 Italian Open",2010-italian-open
1599,2010-07-02,2010-07-04,"2010 8th Beach Ultimate and First freestyle tournament.",2010-8th-beach-ultimate-and-first-freestyle-tournament
1600,2010-03-06,2010-03-06,"2010 123 Four Seasons Hat Tournament Winter",2010-123-four-seasons-hat-tournament-winter
1601,1979-04-15,1979-04-15,"1979 Eckerd College Invitational",1979-eckerd-college-invitational
1602,2010-04-05,2010-04-05,"2010 ROMANELLO "Hat Tourney"",2010-romanello-hat-tourney
1603,2010-05-08,2010-05-08,"2010 ROMANELLO",2010-romanello
1604,2010-07-12,2010-07-17,"2010 US Overall Flying Disc Championships",2010-us-overall-flying-disc-championships
1605,2010-05-15,2010-05-16,"2010 Klotzen statt Glotzen HAT - Tournament",2010-klotzen-statt-glotzen-hat-tournament
1606,2010-10-09,2010-10-10,"2010 35th Annual AZ State Overalls",2010-35th-annual-az-state-overalls
1607,2010-09-25,2010-09-26,"2010 Lazzaroni",2010-lazzaroni
1608,2010-09-04,2010-09-05,"2010 123 Four Seasons Hat Tournament (Edition Summmer 2",2010-123-four-seasons-hat-tournament-edition-summmer-2
1609,2010-12-11,2010-12-11,"2010 Bora Contest",2010-bora-contest
1610,2010-11-06,2010-11-07,"2010 The Beach Stylers - Oceanside Beach",2010-the-beach-stylers-oceanside-beach
1611,2010-09-18,2010-09-19,"2010 JAMpions league powered by Dreh.AG",2010-jampions-league-powered-by-dreh-ag
1612,2010-09-11,2010-09-12,"2010 Torino Street Style",2010-torino-street-style
1613,2010-10-09,2010-10-09,"2010 123 Four Seasons - Autumn",2010-123-four-seasons-autumn
1614,2011-01-22,2011-01-23,"2011 123 Four Seasons - Edition Winter",2011-123-four-seasons-edition-winter
1615,2011-04-30,2011-05-01,"2011 123 Four Seasons - Edition Spring",2011-123-four-seasons-edition-spring
1616,2010-08-06,2010-08-06,"2010 123 Four Seasons - Edition Summer",2010-123-four-seasons-edition-summer
1617,2011-08-06,2011-08-06,"2011 123 Four Seasons - Summer",2011-123-four-seasons-summer
1618,2011-07-15,2011-07-17,"2011 European Freestyle Championships",2011-european-freestyle-championships
1619,2011-02-12,2011-02-13,"2011 In den Hallen",2011-in-den-hallen
1620,2010-12-04,2010-12-05,"2010 "PlayorBite" Dk Open FreestyleDisc Sport Event",2010-playorbite-dk-open-freestyledisc-sport-event
1621,2011-09-24,2011-09-25,"2011 123 Four Seasons - Autumn",2011-123-four-seasons-autumn
1622,2011-08-10,2011-08-13,"2011 FPA World Championships-Freestyle's Premier Event!",2011-fpa-world-championships-freestyles-premier-event
1623,2011-08-27,2011-08-28,"2011 Paganello World Freestyle Challenge",2011-paganello-world-freestyle-challenge
1624,2011-04-22,2011-04-24,"2011 Virginia State Overall Championships",2011-virginia-state-overall-championships
1625,2011-04-15,2011-04-17,"2011 Frisbeer Cup",2011-frisbeer-cup
1626,2011-02-25,2011-02-27,"2011 Freestyle Jam Camp",2011-freestyle-jam-camp
1627,2011-01-15,2011-01-16,"2010 the baltic sunprayer week session",2010-the-baltic-sunprayer-week-session
1628,2011-07-07,2011-07-12,"2011 German Open",2011-german-open
1629,2011-06-16,2011-06-19,"2011 WFDF Overall Championships",2011-wfdf-overall-championships
1630,2011-07-18,2011-07-23,"2011 Mountain Alternative Open",2011-mountain-alternative-open
1631,2011-07-16,2011-07-17,"2011 The Jammers",2011-the-jammers
1632,2011-05-28,2011-05-31,"2011 AmsterJAM",2011-amsterjam
1633,2011-08-20,2011-08-21,"2012 EFC",2012-efc
1634,2012-06-23,2012-06-24,"2012 Italian National Freestyle Frisbee Championships",2012-italian-national-freestyle-frisbee-championships
1635,2011-05-21,2011-05-22,"2011 Roma 2.0 Fusion",2011-roma-2-0-fusion
1636,2011-04-02,2011-04-03,"2011 Rome 2.0 FusionFreestyle&UltimateTournament",2011-rome-2-0-fusionfreestyleultimatetournament
1637,2011-04-02,2011-04-03,"2011 Beach Stylers OB 11.11.11",2011-beach-stylers-ob-11-11-11
1638,2011-11-12,2011-11-13,"2011 JIK",2011-jik
1639,2011-11-12,2011-11-13,"2011 Go-Go-Spirit",2011-go-go-spirit
1640,2011-06-11,2011-06-12,"2011 Butch Cassidy Cup",2011-butch-cassidy-cup
1641,2011-04-01,2011-04-03,"2011 JAMpions League 2.1",2011-jampions-league-2-1
1642,2011-09-16,2011-09-18,"2011 Aeppler Jam",2011-aeppler-jam
1643,2011-09-17,2011-09-18,"2011 Jersey Jam Freestyle Frisbee Camp",2011-jersey-jam-freestyle-frisbee-camp
1644,2011-10-01,2011-10-02,"2011 LAZZARONI",2011-lazzaroni
1645,2011-10-23,2011-10-23,"2011 Frisco Beach",2011-frisco-beach
1646,2012-06-08,2012-06-10,"2012 German Championship",2012-german-championship
1647,2012-02-25,2012-02-26,"2012 Top event of freestyle winter!",2012-top-event-of-freestyle-winter
1648,2012-06-23,2012-06-24,"2012 Disc Summit",2012-disc-summit
1649,2012-04-13,2012-04-15,"2012 Virginia States",2012-virginia-states
1650,2012-04-06,2012-04-08,"2012 Paganello World Freestyle Challenge",2012-paganello-world-freestyle-challenge
1651,2012-01-07,2012-01-08,"2012 In den Hallen",2012-in-den-hallen
1652,2012-06-02,2012-06-03,"2012 The Jammers Championships",2012-the-jammers-championships
1654,2012-06-25,2012-06-30,"2012 US Open Overall",2012-us-open-overall
1655,2012-07-07,2012-07-08,"2012 Mountain Alternative Open-Boulder Colorado",2012-mountain-alternative-open-boulder-colorado
1656,2012-01-28,2012-01-28,"2012 123 Four Seasons - Edition Winter",2012-123-four-seasons-edition-winter
1657,2012-04-28,2012-04-28,"2012 123 Four Seasons - Edition Spring",2012-123-four-seasons-edition-spring
1658,2012-08-11,2012-08-11,"2012 123 Four Seasons - Edition Summer",2012-123-four-seasons-edition-summer
1659,2012-10-06,2012-10-06,"2012 123 Four Seasons - Edition Fall",2012-123-four-seasons-edition-fall
1660,2012-05-19,2012-05-20,"2012 Fusion 3.0 & CIF Italian FFBeach Championships",2012-fusion-3-0-cif-italian-ffbeach-championships
1661,2012-06-29,2012-07-01,"2012 10 Beach Ultimate and 3d Freestyle, Santa Marta",2012-10-beach-ultimate-and-3d-freestyle-santa-marta
1662,2012-04-21,2012-04-22,"2012 JAMpions League 3.0",2012-jampions-league-3-0
1663,2012-06-02,2012-06-03,"2012 HAT tournament + endless jamming",2012-hat-tournament-endless-jamming
1664,2012-07-20,2012-07-22,"2012 Baltic Sunprayer Session",2012-baltic-sunprayer-session
1665,2012-08-25,2012-08-26,"2012 Butch Cassidy Cup",2012-butch-cassidy-cup
1666,2012-08-02,2012-08-05,"2012 FPA World Championships",2012-fpa-world-championships
1667,2012-09-22,2012-09-22,"2012 Capoc-HAT-Tournament ROMA",2012-capoc-hat-tournament-roma
1668,2012-11-24,2012-11-25,"2013 JIK",2013-jik
1669,2013-02-09,2013-02-10,"2013 Frisbeer Cup - Czech open championships",2013-frisbeer-cup-czech-open-championships
1670,2013-01-05,2013-01-06,"2013 In den Hallen (Indoors)",2013-in-den-hallen-indoors
1671,2012-09-29,2012-09-30,"2012 WiesÂ´n Jam",2012-wiesan-jam
1672,2013-05-31,2013-06-02,"2013 German Freestyle Disc Championships",2013-german-freestyle-disc-championships
1673,2013-08-15,2013-08-18,"2011 FPA World Championships",2011-fpa-world-championships
1674,2013-01-26,2013-01-27,"2013 123 Four Seasons - Edition Winter",2013-123-four-seasons-edition-winter
1675,2013-09-06,2013-09-08,"2013 Spirit Camp - Freestyle, Ultimate and Golf",2013-spirit-camp-freestyle-ultimate-and-golf
1677,2013-04-27,2013-04-28,"2013 European Freestyle Championships",2013-european-freestyle-championships
1678,2013-04-12,2013-04-14,"2013 Virginia States",2013-virginia-states
1680,2013-03-28,2013-04-01,"2013 Paganello World Freestyle Challenge",2013-paganello-world-freestyle-challenge
1681,2013-07-06,2013-07-07,"2013 The Mountain Alternative Open",2013-the-mountain-alternative-open
1682,2013-08-24,2013-08-25,"2013 Butch Cassidy Cup - Freestyle meets Discdoggi",2013-butch-cassidy-cup-freestyle-meets-discdoggi
1683,2013-07-26,2013-07-27,"2013 WFDF World Overall Championships",2013-wfdf-world-overall-championships
1684,2013-02-23,2013-02-23,"2013 Wintershred",2013-wintershred
1685,2013-06-21,2013-06-23,"2013 Berlin Overall Session",2013-berlin-overall-session
1686,2013-08-16,2013-08-18,"2013 SandSlash Freestyle Beach Jam",2013-sandslash-freestyle-beach-jam
1687,2013-07-05,2013-07-06,"2013 Swedish Freestyle Championships",2013-swedish-freestyle-championships
1688,2013-07-22,2013-07-27,"2013 WFDF World Overall Flying Disc Championships",2013-wfdf-world-overall-flying-disc-championships
1689,2013-06-22,2013-06-23,"2013 Fu-Zion 4.0",2013-fu-zion-4-0
1690,2013-05-11,2013-05-12,"2013 123 Four Seasons Hat Tournament",2013-123-four-seasons-hat-tournament
1691,2013-09-27,2013-09-29,"2013 Oktoberfest-Jam / HAT Turnament",2013-oktoberfest-jam-hat-turnament
1692,2013-06-08,2013-06-09,"2013 Czech overall frisbee tournament",2013-czech-overall-frisbee-tournament
1693,2013-05-18,2013-05-18,"2013 World Beach Invitational Freestyle Championships",2013-world-beach-invitational-freestyle-championships
1694,2013-05-18,2013-05-18,"2013 The Jammers",2013-the-jammers
1700,2005-06-11,2005-06-11,"2005 Vagolino",2005-vagolino
1702,2002-07-14,2002-07-14,"2002 World Masters Overall Flying Disc Championships",2002-world-masters-overall-flying-disc-championships
1703,1985-02-20,1985-02-20,"1985 Oak Grove",1985-oak-grove
1712,2013-10-18,2013-10-20,"2013 Beach Stylers",2013-beach-stylers
1724,2011-08-09,2011-08-13,"2011 FPA World Championships",2011-fpa-world-championships
1725,2013-10-18,2013-10-20,"2013 Beach Stylers",2013-beach-stylers
1726,2013-10-18,2013-10-20,"2013 Beach Stylers",2013-beach-stylers
1729,2004-10-30,2004-10-31,"2004 29th Annual Arizona States Freestyle and Overall Tournament",2004-29th-annual-arizona-states-freestyle-and-overall-tournament
1731,2014-02-08,2014-02-09,"2014 FrisBeer Cup",2014-frisbeer-cup
1732,2014-07-13,2014-07-19,"2014 US Open",2014-us-open
1737,1974-06-29,1974-06-30,"1974 Octad",1974-octad
1739,2014-07-31,2014-07-31,"2004 Paganello",2004-paganello
1741,1974-01-01,1974-02-01,"1974 Canadian Open",1974-canadian-open
1742,2014-10-11,2014-10-12,"2014 BeachStylers",2014-beachstylers
1745,2014-07-30,2014-08-03,"2014 FPA World Championships",2014-fpa-world-championships
1753,1980-12-30,1980-12-30,"1980 Wham-O! I.F.A. North American Series Philadelphia",1980-wham-o-i-f-a-north-american-series-philadelphia
1755,2004-07-01,2004-07-01,"2004 FPA World Freestyle Frisbee Championships",2004-fpa-world-freestyle-frisbee-championships
1756,1981-12-30,1981-12-30,"1981 Wham-O! I.F.A. North American Series: Philadelphia",1981-wham-o-i-f-a-north-american-series-philadelphia
1762,2015-08-07,2015-08-09,"2015 American Freestyle Championships",2015-american-freestyle-championships
1763,2015-03-01,2015-03-01,"2015 Ocean Beach Wintershred",2015-ocean-beach-wintershred
1764,2015-04-04,2015-04-06,"2015 Paganello - 25 Anniversary Edition",2015-paganello-25-anniversary-edition
1765,2015-04-24,2015-04-26,"2015 JAMpionsleague",2015-jampionsleague
1766,2015-05-01,2015-05-03,"2015 Bibione Freestyle and Ultimate Italian OPEN Challenge",2015-bibione-freestyle-ultimate-italian-open-challenge
1767,2015-05-29,2015-05-31,"2015 European Freestyle Championships",2015-european-freestyle-championships
1768,2015-05-14,2015-05-17,"2015 German Championships",2015-german-championships
1771,2015-05-16,2015-05-17,"2015 - The Jammers and World Gitis Day",jammers-world-gitis-day-2015
1773,2015-09-04,2015-09-07,"2015 NW Beach Weekend",2015-nw-beach-weekend
1774,2015-06-20,2015-06-21,"2015 Bollenhut Freestyle Hat",2015-bollenhut-freestyle-hat
1775,2015-06-20,2015-06-21,"2015 AmsterJAM",2015-amsterjam
1777,2015-07-11,2015-07-11,"2015 Summer Edition - 123 FOUR Seasons HAT Tournament",2015-summer-edition-123-four-seasons-hat-tournament
1778,2015-07-18,2015-07-25,"2015 WFDF World Overall Championships",2015-wfdf-world-overall-chapionships
1779,2015-08-20,2015-08-23,"2015 Sandslash",2015-sandslash
1780,2015-08-29,2015-08-30,"2015 Butch Cassidy Cup",2015-butch-cassidy-cup
1781,2015-09-04,2015-09-06,"2015 Spiritcamp",2015-spiritcamp
1782,2015-09-25,2015-09-27,"2015 Wies'n Jam Oktoberfest",2015-wiesn-jam-oktoberfest
1783,2015-10-09,2015-10-10,"2015 AnzioJam",2015-anziojam
1786,2015-06-30,2015-07-01,"Heidelberg ZZZ-Sights and Jam Tour",heidelberg-zzz-sights-jam-tour
1787,2015-07-03,2015-07-05,"Sportfestival Weekend of Jams",sportfestival-weekend-jams
1788,2015-10-24,2015-10-25,"2015 Beach Stylers",2015-beach-stylers
1789,2015-06-25,2015-06-28,"2015 FPA World Championships",fpa-world-championships
1790,2015-09-25,2015-09-27,"2015 Summit & Sea",2015-summit-sea
1791,2015-07-18,2015-07-25,"2015 WFDF World Overall Championships",2015-wfdf-world-overall-championships
1792,2015-11-14,2015-11-15,"Jam Britannia",jam-britannia
1793,2016-01-09,2016-01-10,""In den Hallen 2016" Hat Tournament",den-hallen-2016-hat-tournament
1794,2015-12-05,2015-12-07,"LAZZARONI 2015",lazzaroni-2015
1795,2016-04-30,2016-05-01,"European Freestyle Open 2016",european-freestyle-open-2016
1796,2016-03-04,2016-03-06,"Frisbeer Cup 2016 - 10th anniversary",frisbeer-cup-2016-10th-anniversary
1797,2016-08-19,2016-08-21,"Sandslash 2016",sandslash-2016
1798,2016-07-04,2016-07-10,"2016 US OPEN Flying Disc Championships",2016-us-open-flying-disc-championships
1800,2016-05-13,2016-05-15,"German Freestyle Disc Championships 2016",german-freestyle-disc-championship-2016
1803,2016-04-15,2016-04-17,"40TH Annual Virginia State Frisbee championships",40th-annual-virginia-state-frisbee-championships
1804,2016-05-21,2016-05-22,"The Jammers 2016",jammers
1805,2016-03-19,2016-03-19,"123-four seasons - 2016 Spring Edition",123-four-seasons-spring-edition
1806,2016-03-25,2016-03-27,"Paganello Freestyle Challenge 2016",paganello-freestyle-contest-2016
1807,2017-07-01,2017-07-02,"Potlach 2017",potlach-2017
1808,2017-05-27,2017-05-28,"The Jammers 2017 - 20th edition!",jammers-20th-edition
1809,2016-06-25,2016-06-26,"AmsterJAM 2016",amsterjam-2016
1810,2016-11-12,2016-11-13,"JAM Britannia 2016",jam-britannia-2016
1811,2016-07-02,2016-07-03,"Potlach 2016",potlach-2016
1815,2016-09-15,2016-09-19,"Pirate's Picnic Freestyle Frisbee Weekend",pirates-picnic-freestyle-frisbee-weekend
1816,2016-09-01,2016-09-05,"NW Beach Jam Weekend 2016",nw-beach-jam-weekend-2016
1817,2008-02-16,2008-02-17,"2008 FRISBEER CUP - Czech Open",2008-frisbeer-cup-czech-open
1818,2016-06-04,2016-06-05,"Circles on Sounds Frisbie Festival",circles-sounds-frisbie-festival
1819,2016-10-14,2016-10-16,"Beachstylers 2016",beachstylers-2016
1820,2016-08-13,2016-08-14,"Minnesota Overall Flying Disc Championships",minnesota-overall-flying-disc-championships
1821,2016-06-10,2016-06-12,"Nbg Bridge Bash - Hut Tournament Nürnberg 2016",nbg-bridge-bash-hut-tournament-nurnberg-2016
1822,2016-06-11,2016-06-12,"Udine Frisbee Freestyle contest 2016",udine-frisbee-freestyle-contest
1823,2016-07-08,2016-07-10,"Sportfestival Weekend Munich",sportfestival-weekend-munich
1824,2016-07-16,2016-07-17,"123-four seasons - Summer Edition 2016",123-four-seasons-summer-edition-2016
1825,2016-10-07,2016-10-08,"Anzio Jam 2016",anzio-jam-2016
1827,2017-03-03,2017-03-05,"Frisbeer Cup 2017",frisbeer-cup-2017
1830,2016-08-06,2016-08-06,"FPA Freestyle World Championship 2016 - Finals",fpa-freestyle-world-championship
1831,2016-08-03,2016-08-05,"FPA FREESTYLE WORLD CHAMPIONSHIP 2016 – Preliminary rounds",fpa-freestyle-world-championship-2016-preliminary-rounds
1832,2016-09-23,2016-09-25,"Wies'n Jam (Oktoberfest Jam)",wiesn-jam-oktoberfest-jam
1833,2017-07-24,2017-07-29,"2017 WFDF World Overall Flying Disc Championships",wfdf-world-freestyle-overall-championship-2017
1834,2016-09-30,2016-10-02,"Summit & Sea 2016",summit-sea-2016
1835,2016-10-01,2016-10-01,"123 4 Seasons Hat - Fall Edition 2016",123-4-seasons-hat-fall-edition-2016
1836,2016-10-14,2016-10-16,"Ilka's & Dr.NoZ's Birthday Clash Cologne",ilkas-dr-nozs-birthday-clash-cologne
1837,2017-08-18,2017-08-20,"SandSlash 2017",sandslash-2017
1838,2016-12-17,2016-12-18,"Lazzaroni 2016 - The Team Battle Edition",lazzaroni-2016-team-battle-edition
1839,2017-01-07,2017-01-08,"In den Hallen 2017",den-hallen-2017
1840,2017-03-10,2017-03-12,"The First Jam Canaria - 2017",first-jam-canaria-2017
1842,2017-08-03,2017-08-06,"FPAW 2017",fpaw-2017
1843,2017-02-17,2017-02-19,"Puerto Rico Winter Jam 2017",puerto-rico-winter-jam-2017
1844,2017-02-04,2017-02-04,"123-4 seasons HAT tournament - Winter 2017",123-4-seasons-hat-tournament-winter-2017
1845,2017-07-15,2017-07-16,"AmsterJAM 2017",amsterjam-2017
1847,2017-04-29,2017-04-30,"20 years of Frisbee in Poland",20-years-frisbee-poland
1848,2017-11-11,2017-11-12,"JAM BRITANNIA 2017",jam-britannia-2017
1849,2017-06-02,2017-06-04,"Disc Days Cologne 2017",11471
1851,2017-09-22,2017-09-24,"Wies'n Jam 2017",wiesn-jam-2017
1853,2017-10-07,2017-10-08,"Anzio Jam 2017",anzio-jam-2017
1854,2017-06-09,2017-06-11,"American Freestyle Open 2017",american-freestyle-open-2017
1855,2017-07-01,2017-07-02,"German Freestyle Disc Championships 2017",german-freestyle-disc-championship-2017
1856,2017-10-13,2017-10-15,"Ilka's Birthday HAT Tournament 2017",ilkas-birthday-hat-tournament-2017
1857,2017-06-17,2017-06-17,"123-4 Season HAT Tournament - Edition Summer 2017",123-4-season-hat-tournament-edition-summer-2017
1858,2017-05-13,2017-05-14,"The Quest for the Black Fingernail 2017",quest-black-fingernail-2017
1859,2017-07-14,2017-07-16,"Nbg Bridge Bash - Hut 2017",nbg-bridge-bash-hut-2017
1860,2017-04-14,2017-04-16,"Paganello Freestyle Challenge 2017",paganello-freestyle-challenge-2017
1861,2017-04-21,2017-04-23,"Virginia States 2017",virginia-states-2017
1862,2017-06-09,2017-06-11,"Italian Open 2017",italian-open-2017
1863,2017-06-17,2017-06-17,"Krakow Jam 2017",krakow-jam-2017
1864,2017-06-23,2017-06-25,"Munich Mash 2017",munich-mash-2017
1865,2017-05-27,2017-05-28,"123-4 Season HAT Tournament - Spring 2017",123-4-season-hat-tournament-spring-2017
1866,2017-05-20,2017-05-21,"BelJam! 2017",beljam-2017
1867,2017-10-21,2017-10-22,"Beachstylers 2017",beachstylers-2017
1868,2017-10-21,2017-10-22,"123-4 Seasons HAT Tournament - Edition FALL 2017",123-4-seasons-hat-tournament-edition-fall-2017
1869,2018-08-01,2018-08-04,"FPAW 2018",fpaw-2018
1870,2018-03-09,2018-03-11,"Frisbeer Cup 2018",frisbeer-cup-2018
1871,2018-07-14,2018-07-15,"AmsterJam 2018",amsterjam-2018
1872,2017-09-17,2017-09-17,"Capocotta Hat Tournament 2017",capocotta-hat-tournament-2017
1873,2018-05-26,2018-05-28,"The Jammers 2018",the-jammers-2018
1874,2017-09-29,2017-10-01,"24a Copa Cittá di Milano",24a-copa-citta-di-milano
1875,2017-12-16,2017-12-17,"Lazzaroni 2017",lazzaroni-2017
1876,2018-02-17,2018-02-18,"In den Hallen 2018",11676
1877,2018-05-12,2018-05-13,"Kompakt-Overall 2018",kompakt-overall-2018
1878,2018-07-06,2018-07-08,"German Freestyle Disc Championship 2018",german-freestyle-disc-championship-2018
1879,2018-08-16,2018-08-19,"SandSlash 2018 - 10th edition",sandslash-2018-10th-edition
1880,2018-05-04,2018-05-06,"Black to the Forest",11698
1881,2018-06-16,2018-06-17,"FICO Frisbee Italian Championship Open",fico-frisbee-italian-championship-open
1882,2018-03-03,2018-03-03,"123 Four Seasons Hat Tournament // Winter Edition 2018",123-four-seasons-hat-tournament-winter-edition-2018
1883,2018-06-02,2018-06-02,"Capocotta HAT Tournament",capocotta-hat-tournament
1884,2018-05-19,2018-05-20,"BelJam 2018",beljam-2018
1885,2018-10-12,2018-10-14,"Ilka's and Graf's birthday HAT",ilkas-grafs-birthday-hat
1886,2018-06-22,2018-06-24,"Munich Mash 2018",munich-mash-2018
1887,2018-11-10,2018-11-11,"Jam Britannia 2018",jam-britannia-2018
1888,2019-03-01,2019-03-03,"Frisbeer Cup 2019",frisbeer-cup-2019
1889,2018-03-31,2018-03-31,"Israeli Freestyle Frisbee Championship 2018",israeli-freestyle-frisbee-championship-2018
1890,2018-07-26,2018-07-29,"European Freestyle Open 2018",european-freestyle-open-2018
1891,2018-09-08,2018-09-09,"JAM OR DIE - Freestyle Frisbee Contest",jam-or-die-freestyle-frisbee-contest
1892,2018-09-28,2018-09-30,"Summit & Sea 2018 - 5th Edition",summit-sea-2018-5th-edition
1893,2018-09-21,2018-09-23,"Coppa città di Milano 2018 - 25th edition",coppa-citta-di-milano-2018-25th-edition
1894,2018-10-06,2018-10-07,"Beachstylers 2018",beachstylers-2018
1896,2019-07-20,2019-07-21,"AmsterJAM 2019",amsterjam-2019
1897,2018-09-28,2018-09-30,"Wies'n Jam 2018 (Oktoberfest Tournament)",wiesn-jam-2018-oktoberfest-tournament
1898,2018-08-18,2018-08-18,"Israel's 5th Kova (HAT)",israels-5th-kova-hat
1899,2019-05-25,2019-05-26,"Kompakt-Overall Bielefeld 2019",kompakt-overall-bielefeld-2019
1900,2018-12-15,2018-12-16,"Lazzaroni 2018",lazzaroni-2018
1901,2019-05-17,2019-05-19,"The JAMMERS 2019",the-jammers-2019
